House_Age,Number_of_Occupants,Temperature,Humidity,Day_of_Week,Is_Holiday,Appliance_Usage,Outdoor_Light_Intensity,Window_Open,Hour_of_Day,AC_Usage,Heater_Usage,Total_Energy_Consumption
7,2,22.15903064149605,36.11456990130101,4,0,2.765066322893044,3227.0184194324293,1,1,1.194521244386408,0.08514538846298225,4.44
42,6,13.787570250275262,65.79781083177173,0,0,1.9623228231548087,2512.8755180702497,1,19,1.4180910454607547,2.0988998947516526,6.98
13,5,19.389687896128805,72.78776446234987,3,0,3.1500317501505632,4094.4148428587,1,21,2.069848293668308,1.0159751333698956,7.41
4,3,22.324353194974186,76.45677751583153,0,0,3.8747631747649507,2911.0700345461337,0,1,0.4521444070574321,0.33905509873257555,6.04
43,5,22.298357810558905,65.02188956201806,5,0,3.6530411112602286,2475.168334641354,0,13,0.13264469050005867,0.8743297895952116,6.67
36,3,18.853740406980112,43.02350463359825,4,0,2.784025708868206,2548.1827504565235,1,7,0.7501477127043101,0.55639355701641,5.72
14,6,13.381105758890692,36.73077680913157,4,0,1.9016776774874122,5475.454008768618,0,11,0.0,1.1992667475990224,4.24
18,1,19.195491955303762,26.718012558975115,0,0,2.6393462472017744,3019.39307414225,1,4,2.3761951264563317,0.2877329043498499,5.63
8,1,20.724431120502054,83.02477382480015,6,0,3.226690279633198,4555.291308129849,1,17,1.3612026458555286,0.20277123432079458,6.19
32,2,22.946134434556,68.02158396390661,2,0,3.6875074350194614,3290.857514494878,1,9,2.0068237454597275,0.21501413892507726,7.87
27,2,25.460861933029403,64.61550455519682,2,0,2.7372045654665236,2004.995228926765,0,11,2.0428785719219436,0.568567699731112,6.17
42,3,20.46094637342004,20.0,0,0,3.4551111736023086,3056.6033863286493,1,1,0.0,0.3435166556812784,4.35
37,3,20.076071463118883,64.43632384995153,0,1,3.5628859571345104,3300.1921247935775,1,0,0.14423515068597237,0.06835609160029898,5.17
23,3,18.80094666692684,58.00405322909144,3,0,2.209511514865192,4053.0775047958955,0,3,0.9465415669985445,0.8967930381879188,5.34
7,3,21.648420243226532,59.95182021818778,2,0,1.924085232741923,4160.295206486923,0,11,1.3696002384415413,0.12868718223859676,4.59
12,6,26.671829774176345,48.723817345550835,5,0,4.19534080678757,2522.3506453958635,1,20,2.031688803833041,1.0873971822751498,8.56
25,6,16.764145987505447,57.45606896984701,6,0,3.2147576161887983,5624.56365109712,0,17,0.7435396459451864,0.9047050074274616,6.47
3,1,12.189809905977933,39.29034421278088,1,0,3.0605987356208884,5715.394522633691,0,4,0.0,0.0,4.18
26,2,23.046018699641053,56.155678607168134,5,0,1.9586142146922894,4053.6191818147527,1,12,0.8708083308995472,0.4484745339996715,4.47
4,2,27.878629627368827,35.88374833908591,4,0,0.5,4370.22297404234,0,2,1.032779654272326,1.003713482454046,3.59
42,4,23.530695706165627,70.31286156629132,4,0,2.9798355186695886,2992.372471654281,1,0,0.0,1.7856295959029036,6.46
36,2,17.042862749112285,67.6978230076368,0,0,2.9860490705493183,2142.362036750251,0,22,1.2985507523230553,2.4782047261540696,8.12
15,2,21.473747308048466,65.8878839996456,5,0,3.186502840664409,3930.9038724331467,1,13,0.31666708548978106,0.36246180259387006,5.19
32,5,22.27770734063376,32.38026253404665,1,0,2.501409856062631,3519.9831170740536,0,20,0.7969522079763072,0.7417285168603701,5.15
29,5,25.578723999822287,56.33850026653376,2,0,1.9389222561840003,5916.0125356177805,0,2,2.483816770127948,1.0476984338270894,6.47
10,4,17.660667940167592,65.85562811577418,6,0,2.7697436236760296,6900.093228788497,1,18,2.119327171840899,1.5369170838568498,7.49
21,3,29.867872943488152,66.4573773101435,2,0,3.758767159037543,2994.551789472251,1,11,1.3381794373501261,1.3550767104474026,8.11
16,4,19.93544848328192,81.61478372205985,2,1,3.0496758057479445,4149.734571636905,1,18,1.7775551724077046,0.8371355810697092,7.57
47,4,18.703330221464693,40.55161718598647,5,0,1.1568794318013809,5016.8052753980655,1,8,1.5543916596527776,0.5874071873939732,4.92
19,1,23.440909465400996,50.43446775720326,0,0,2.318977735073924,4540.3497974859,0,13,1.1366021702129514,1.3749277534312596,5.83
29,6,15.031028322917955,61.50133231232109,0,0,1.8520981069716338,4478.601799452258,0,8,3.0,0.601983493903189,6.39
18,2,32.28651625593426,57.528449214927434,4,0,4.09575181920018,5546.329472435874,1,21,1.9509654138339254,1.987036198795391,8.84
44,1,24.329770354564594,67.83864120707796,5,1,2.2832569718911353,5667.027002152292,0,10,2.000475382562052,1.0358057595280084,6.57
16,6,20.60857077477401,27.237702525013827,4,1,3.9975591677264566,4416.788733376625,0,7,2.2976812254256154,0.2513927396405323,6.59
1,2,17.073107152181244,50.08000747640946,2,0,2.722773656703514,6686.577427926617,0,0,0.19421221584836967,2.2079520934861954,5.76
48,4,21.055693918483936,50.191855991686396,6,0,2.0898382772053314,5029.559536227929,1,9,0.9739765511485151,0.6425455636575564,4.36
2,2,26.860072735205797,66.74176720367467,4,0,1.5404706932619923,3144.0516733249324,1,23,0.5284051862681276,0.029206407636733323,3.79
15,3,20.08736632160024,73.02932553336493,4,0,2.1473802895447083,5181.728058403146,0,1,0.5436664037644727,0.12053073055111396,3.96
39,3,18.22497605334093,59.86788989686569,2,0,2.5127264922650867,3141.194586733681,0,20,0.0,0.14510458725381004,4.19
28,4,25.521518503935404,84.9994965815884,0,0,1.382113606374988,4174.274826407016,0,23,0.25984826046071885,0.8129887882480437,4.12
1,5,16.752867904120404,54.04279498211422,4,0,3.1400847827877905,4995.4938129306065,1,19,0.5707155870456976,1.8082463296203601,7.23
5,3,23.170015320113286,45.774283625725374,0,0,1.6520696116286597,3246.8179468308535,0,5,0.0,1.052462598251461,3.96
42,4,24.05965509339736,79.42944041842054,1,0,1.0419713836042104,4955.658813734013,1,3,0.14926744935234093,0.0,2.68
22,1,23.91975615136174,52.43813048949214,0,0,1.1796256275246522,4275.558338448924,1,13,0.0,0.6486287283077777,3.18
36,5,24.157058467548126,43.853918026002574,3,0,2.019701452662938,2594.0550880921764,1,18,1.5833610551278081,1.0581655871281404,5.65
46,3,17.247270219571657,70.2072649675551,3,0,3.047916690046593,1858.865182325927,1,13,1.4716560170780935,0.7416258526331289,6.35
13,4,21.061230224059305,44.21718022093786,2,0,4.14004562849718,1913.07728843806,0,6,0.01932314236732602,0.7626425648907124,6.26
1,4,20.742111737049267,63.288268611108904,3,0,2.260021194844032,3611.1457786045507,0,0,0.7498811392626716,0.8636781216974793,5.39
16,1,22.687559427926285,75.58659593435124,1,1,2.832517331548013,3269.334018270469,0,3,1.5811087525614473,0.3109308346450777,6.13
41,1,13.003843795734207,55.04947180693862,6,0,2.4294299183619135,6016.115535437537,1,3,0.0,0.7675206840190855,3.93
22,5,15.004404090110603,74.60288149456332,6,0,0.5,3770.34783125979,0,15,0.2663562211079662,0.5405150506636969,3.0
32,6,32.802165250675145,61.27231382291375,0,0,2.877684776091772,3228.3189201462687,1,13,2.184115656160648,0.0,6.15
16,3,25.627426585443295,32.001982947771126,6,0,2.478258881411297,4230.745062913684,1,14,0.0,1.2163200025448169,4.94
15,4,20.935847776233963,69.24381117796614,0,0,0.9233604355398093,4106.795360098645,0,22,0.7557676342623146,0.4177326891309689,3.46
46,5,22.379924680393632,78.30406182355483,5,0,4.190035448379966,3316.6683446909633,0,17,2.0587901704858815,0.9450237371923822,8.91
42,5,32.09007526036147,62.75545922633314,4,0,3.1000489684107753,4039.365460112132,0,0,1.662284938254085,0.9831732720431178,6.91
12,1,12.629799660747382,50.12924570107542,4,1,0.8338778031668406,3696.939297260308,0,17,0.013438963784295321,0.3180267171341711,2.12
1,4,22.570097482643746,59.647351949321006,4,1,3.023585288858716,3422.4047459619314,0,9,2.932752714261099,0.0,6.59
17,2,20.29234257581127,47.313373031612024,0,0,5.526266172759556,3407.656646643384,0,17,1.4936720394555312,1.081079702511146,9.6
41,6,28.213047155111536,76.46160853429369,0,0,2.5065422994910485,4641.290320751978,1,5,2.5329647661310872,0.13758209255733478,6.65
28,6,24.869094794510193,59.216997718223155,5,0,3.190599457666724,3250.793117765351,0,16,2.397658370026944,1.2708331928181296,7.79
7,1,32.82067123238632,60.73069726866324,4,0,1.9318594636438284,2222.950845883779,0,8,0.9017687097890985,0.5608934347217867,4.45
9,4,26.0713651815064,53.14757009027183,5,0,2.0509004172638936,3838.41152401371,0,13,1.0455176247242761,2.037419227031092,5.88
22,5,19.788198548045774,71.68640348341783,6,0,4.064053578919461,3891.6875100988086,0,4,1.1658373475883954,0.13894782511579906,7.1
26,6,20.82309680075676,41.86060794675926,0,0,3.135783916139987,3152.918851347213,0,19,0.0,1.8662440516883376,6.19
12,5,25.424222398731807,91.14148657055392,6,0,3.569779801587341,6930.154745287136,0,11,0.8480887155649103,0.40341345764371755,6.62
7,3,29.264123557716598,56.17815142884953,1,0,2.2649095644890123,4906.003567159536,0,15,0.8472526646577472,0.7721745866807197,4.89
46,2,18.45778227873018,58.92695212117017,4,0,2.9522472896699656,3731.9482433113103,1,20,0.0,0.9173448538571103,5.31
47,1,23.279955426526705,41.383174470672984,3,0,2.4234520517700853,3119.5339597060733,0,0,1.5090900131047813,0.3233818116506546,5.17
15,6,12.203056630291563,80.53398340031688,4,0,3.1144676322468543,2438.9159782428187,0,18,0.0,1.0187755781797045,6.23
38,3,20.534566742932814,62.410256570809544,3,0,2.386505715006681,2578.050131705001,0,22,0.5203652092256886,0.7041297105277569,5.13
21,3,30.627996788020482,67.31938098664958,2,0,4.278248039004712,3648.2875304992667,0,9,1.5949062095445337,1.0687027576310109,8.19
14,2,29.594036099542762,47.129150539508444,6,0,2.2637408471288865,4994.695333666917,0,19,1.3899304956848324,0.6932790445576513,5.51
2,1,25.746573425741172,75.8554574009348,6,0,2.9256660572791344,5029.351532020717,1,2,2.463948047646192,1.0361762735557365,7.79
8,1,30.8956849748404,46.35831247137962,3,1,0.6994684337467287,4369.830346503278,1,6,0.6145688488992033,0.8462251159292046,2.55
45,5,20.691973401502185,69.20515401079605,5,0,3.691006491939368,4827.218285704284,0,8,0.7605331689723069,0.0,6.21
6,1,21.672997118416674,49.719883741180496,1,0,1.3257042100781131,4304.050010983049,0,5,0.8168465128004487,0.18782407164624504,3.06
37,3,20.601663496648314,37.53734626527955,0,0,1.8537200910509903,4696.1891152806265,0,9,1.5482292594362077,1.423100484973856,5.86
37,5,25.272796703337306,48.06903309085108,6,0,1.261955092241628,3930.820687273886,0,16,0.9520538255894049,1.1439678894537202,4.61
33,1,36.59868049562503,38.18342382539694,5,0,1.0751858824819476,3114.1967094401352,1,22,0.8227701102445164,0.8863645187906,3.52
41,2,23.833392805826115,54.49593294708481,5,1,3.4720733666638783,3928.969003331764,1,3,1.6539665987420271,0.9220464987355851,7.24
6,3,16.294837058519377,78.97996073674591,1,0,1.7096100484830297,3276.8370854374853,1,23,2.167960414622696,1.6001927408651535,7.23
26,4,16.484651992998053,82.22409339871844,2,0,1.040793915083176,4373.867044411302,0,0,1.3097133872379827,0.8298905059930638,4.65
39,2,17.64444925816309,92.43025165644738,5,0,0.9803483735254686,2734.5985219622517,0,4,1.0588558163522654,1.3541447986954074,4.88
41,2,17.941580584447834,51.68441630408519,1,0,3.6082825244520187,4011.296639690136,1,11,2.466040974251287,1.7010353755540697,9.08
37,1,17.496570996029263,53.95456561648718,6,0,2.136969475424474,5926.369697307526,0,13,0.5608432863908188,0.0,3.59
14,5,23.09498063456834,59.25719193764826,1,1,2.4503716428511684,6430.21441433069,1,0,1.4314851881100283,0.9726099495015642,6.67
37,5,14.86710755872374,30.596743852618545,6,0,3.422050889116283,5151.79941883576,1,5,0.5769489570523934,1.1284498655260995,6.0
8,3,24.44976146382755,46.66025228343093,2,0,3.0914709335330484,5485.627852087655,0,3,0.49845906327827827,0.14239658379779996,4.84
39,1,26.939779208670277,46.24800987007907,1,0,2.6925163805315826,2954.7770278720445,1,10,1.312235156166122,1.3986536129305955,6.21
13,5,18.89479532384292,41.89999332156264,2,0,3.7708232102003407,3308.943235279358,0,16,1.3789708658667938,0.8294239162711899,7.04
13,6,23.723659965183845,50.01779021786953,0,1,1.2132742377479473,4498.694852573266,0,9,0.0,0.2227903951560588,3.25
40,4,25.327887792236822,33.79936863577768,6,1,2.192355984499938,6375.122728743146,0,8,0.0,1.4057810525456906,4.44
43,6,26.391713501443807,56.541344014978016,4,0,3.4073776113258245,5807.029292732483,1,5,0.0,0.9148747723294178,6.24
28,1,22.551002443823965,31.306014121860144,0,0,4.344936567110373,2820.7016084993884,0,5,2.001536826956422,1.2164068348890444,7.61
18,1,17.26123451999564,46.127199158809475,6,0,4.455105135010246,4247.0695875782,1,1,0.056830157520818325,1.1288665313895887,6.52
19,5,22.53884439547804,29.827636167172006,0,0,1.3037856845808355,5062.499941480709,0,17,0.0,0.7341746151953086,2.49
38,2,21.217278715420512,72.22496501074872,0,0,2.574442687315249,5700.372373797751,0,8,1.6522095039262448,0.0,5.47
32,1,22.699222838102163,85.08985485823263,1,0,2.99245961072043,3716.67643069879,0,18,1.6489643295135004,0.4901318968088982,6.48
22,2,17.042657560455638,46.98334936075248,6,0,2.336474798296657,3857.9995135945237,0,19,1.0364216150713528,1.086511732742918,5.15
2,3,14.41019996734132,42.15469446527721,6,0,3.195010681014632,4334.260946345676,0,15,0.1811128936263029,1.404207759878708,5.96
13,3,11.91992059393308,64.90478539460784,0,0,4.759513734936546,2637.5525205963995,0,8,0.0,1.9502707950878926,8.68
23,5,13.230125290278384,45.7257702683249,2,1,1.6000829355231407,3887.9930831024753,1,4,0.0,0.5228459016047233,3.14
25,3,12.887930387211656,36.94637654354361,2,0,1.2453075864886425,4776.921801797537,1,0,2.5490589400716135,1.1006175653126777,5.88
28,6,27.123134062027173,29.0458058058075,5,0,3.136989895001289,3579.9454286250507,0,18,1.2154064432391647,1.0349380007863676,6.19
11,6,23.255637799394336,36.32453845990533,5,0,2.035428062737294,6135.875348180475,1,20,1.0793434556519754,0.4122790322646714,4.25
33,6,22.19940170814854,72.65242007911307,2,1,3.1760365682770737,4615.541063150642,0,5,0.729220539001836,0.7133668112173638,6.37
24,5,20.2861390512029,73.41304599714383,5,0,2.6942903421101105,2339.239528390851,1,5,1.6424422517522468,2.5083109046842855,8.21
2,5,12.433242733265718,47.44730878505309,2,0,2.313705847068281,3330.8973702249705,1,6,0.1992311924780764,1.0242403713759602,4.77
30,6,23.925028393145503,61.880262267337635,5,0,1.8094497399010359,1684.5219801870112,0,5,1.4985164887407723,0.3032792956464088,5.14
17,2,23.131992011429773,74.37884122605321,0,0,2.5963768673926118,3789.8046319681894,1,19,2.26042904071835,0.8016460867669976,6.68
40,6,22.229096303327857,35.596231673298405,3,0,2.1089678280579265,2867.7614870282555,1,9,1.1308428095524683,0.33815746237368705,4.09
34,2,18.159670769654323,58.58752601167237,5,0,3.6163092664145977,4056.931024649729,0,10,1.2044493051048342,0.6616122878357412,6.8
38,3,18.539223465547177,28.54448016198811,4,0,2.6045347604038174,3739.7803828529713,1,19,1.262309169820146,0.26822810946428255,4.95
22,2,24.615591989830822,51.855837903813374,3,0,1.225456279319079,4480.994345853756,0,2,1.4616356472314336,0.22416471467442534,4.17
5,1,18.162764370315216,66.69969719465203,1,0,3.8995433085518156,5701.500826086433,0,1,1.9069033491897482,1.6356099446813819,8.64
48,4,27.314468842664162,76.01003875260905,6,0,2.362444209904051,5546.13040031413,0,12,0.0,0.4766170608851959,4.4
40,1,29.997631562057432,64.67706172452249,6,1,4.585200265963914,5963.358933816437,1,16,1.4624573937046441,1.2245471071241092,8.03
16,1,27.594415357680273,21.267959809080153,0,0,2.230179109149038,3873.961530512162,1,13,0.0,0.46071015524910036,3.17
13,5,22.47638584295304,38.379463123366534,3,0,1.7012223447417194,3646.0541338813227,0,9,1.5250787072945844,0.8698977712522317,4.44
26,4,21.53495090177537,51.28985698294959,0,0,2.2011690463584315,3083.018527850494,1,20,0.0,0.6504110073749749,4.09
31,5,22.491741443959242,58.93692484689107,2,0,2.3990349143801977,3253.504604497687,0,18,0.0,0.5283122285802767,4.7
39,2,25.397139097745647,57.7755711764784,1,0,2.24305837338304,4507.318571793881,0,4,1.01405966097237,0.05451175684072129,4.4
48,6,29.274588435217034,44.492310795272296,3,0,1.8673022437128333,2436.9989159994634,0,9,0.0,1.0288060950586295,4.0
23,2,24.76604758596492,70.0672799916509,4,0,2.0443418234113797,3554.501550226607,0,12,0.15544585382786558,0.6000458285853809,4.05
48,4,13.504888047898977,56.025182220791336,2,1,4.150209417255172,2476.0615762855814,0,11,1.1669270510040433,0.30952580761236054,7.09
12,3,17.362081925568834,38.0432970472928,5,1,2.2481603101980947,4036.3842583447504,0,8,0.7946763707827967,0.4386953850098018,3.67
14,2,21.243809207409075,46.190241426789655,6,0,4.645709860595439,2770.867349996591,0,8,0.0,1.0848067249382645,7.21
18,1,26.930757431131568,95.82205619656126,2,0,3.5446003895635156,2342.5056988950346,1,16,0.09139447350757002,0.35611849933358297,6.63
27,4,33.45817184660846,74.56988781114819,5,0,2.4369618679193477,3850.6737162462005,0,12,0.0,1.014597605762546,5.21
28,4,22.36083453345244,68.95753577381112,5,0,3.158140357591477,2140.664611344389,0,3,1.1419180117699144,0.4341143864559445,6.26
18,2,25.340189419556722,59.790651384832294,1,0,1.969809456197519,4308.284216896799,0,4,0.9100368727738886,0.605099774211519,4.03
16,2,14.261898061975796,40.13167854782233,5,0,3.5663706064116614,3387.17894250377,1,4,0.8877020435969555,0.9016696025823883,5.8
16,5,18.48229302245596,53.86987450554482,2,0,3.8295143701430563,4122.1290690643045,0,5,1.6252798858830741,0.9190235648115501,7.76
13,5,23.77731051183925,45.172290429799766,6,1,3.096505613603256,1759.6824834347572,1,23,0.7974074934446908,1.3818382226768593,6.21
29,1,11.737988659802054,53.259758141899155,2,0,1.9942224143415626,5599.164648151177,0,3,1.9453569524265624,1.0467300006805509,6.22
9,4,23.231513367345123,41.18599091071296,5,0,3.0951328712149238,2606.9398552361617,0,4,0.8476289862229237,0.0,5.07
26,3,20.105804021315947,63.28076487634786,3,0,1.8042262065556405,6146.842798243532,0,10,1.6974129828801754,0.5881518489449415,5.15
28,3,22.226959425120928,43.535701926464704,2,0,1.1145463418704122,3479.9304504868487,0,17,0.0,1.1078595170735328,2.84
41,4,18.42530971457942,44.99741448537937,6,0,2.760879169681612,5561.766584930436,0,10,0.6630769533834873,0.666133302379617,5.24
13,1,24.616160725056293,61.68986512784293,1,0,0.8700540971331994,5144.69379219162,0,11,0.6847134080777899,0.5990476601315209,3.21
36,5,27.2920636914615,84.7680265800931,5,0,2.084708005036487,3458.9992274820247,0,11,2.0648795954201624,0.7823440152091645,6.43
9,5,25.728393567509332,39.28274379557778,0,0,2.8679682904725854,4828.967738733566,1,4,0.6260898632591338,0.19281598131217736,4.31
47,5,25.57670986846304,44.74205939629182,1,0,4.064090647673483,3616.0755071595404,0,11,0.0,0.011829046810376442,5.49
14,3,24.845712899785482,55.873873076985475,6,1,1.8607129046782114,3722.598936566216,1,21,1.0849385893114025,2.0551777286234305,6.05
